Sample;X(ms) [20.02.2026 02:00:21 036 UTC];"l1_ruido[%MD168]";"l2_ruido[%MD172]";"AO_u[%QD0]";"l1[%MD44]";"l2[%MD40]"
3015;1771553005844,299159;1,456294298172;1,1770715713501;4,78136301040649;1,49269866943359;1,21347594261169
3016;1771553005907,620359;1,50435590744019;1,22499465942383;4,79780578613281;1,49307417869568;1,21371293067932
3017;1771553005970,937359;1,42489624023438;1,14542722702026;4,78920936584473;1,49328255653381;1,2138135433197
3018;1771553006032,599159;1,50558161735535;1,22620129585266;4,82145929336548;1,49329149723053;1,21391117572784
3019;1771553006095,033859;1,50522470474243;1,22575604915619;4,81132364273071;1,49339950084686;1,21393084526062
3020;1771553006157,250659;1,43791007995605;1,15831398963928;4,80188322067261;1,49353265762329;1,21393656730652
3021;1771553006221,475659;1,40654575824738;1,12773764133453;4,82715845108032;1,49275326728821;1,21394515037537
3022;1771553006286,268459;1,54082667827606;1,26265394687653;4,86703681945801;1,49235939979553;1,214186668396
3023;1771553006349,913759;1,45216953754425;1,17314541339874;4,83675527572632;1,49350249767303;1,21447837352753
3024;1771553006410,812859;1,54298281669617;1,26377630233765;4,85323667526245;1,49369990825653;1,21449339389801
3025;1771553006474,213159;1,58047246932983;1,30169272422791;4,82297658920288;1,49323427677155;1,21445453166962
3026;1771553006536,119159;1,51518261432648;1,23649287223816;4,77482414245605;1,49313735961914;1,21444761753082
3027;1771553006598,949459;1,44205188751221;1,16379272937775;4,76191520690918;1,49277377128601;1,21451461315155
3028;1771553006660,780659;1,42096734046936;1,1430047750473;4,78658771514893;1,49272465705872;1,21476209163666
3029;1771553006723,434959;1,49234747886658;1,21431279182434;4,82083940505981;1,49298691749573;1,21495223045349
3030;1771553006786,024559;1,41197526454926;1,13390517234802;4,81741189956665;1,49314963817596;1,21507954597473
3031;1771553006848,749559;1,40000915527344;1,12157237529755;4,85505247116089;1,49362373352051;1,21518695354462
3032;1771553006911,910659;1,56481540203094;1,28751480579376;4,89737367630005;1,4924623966217;1,21516180038452
3033;1771553006974,376059;1,54381477832794;1,26790773868561;4,85371780395508;1,4913524389267;1,21544539928436
