Sample;X(ms) [18.02.2026 22:21:59 040 UTC];"l1[%MD44]";"l2[%MD40]";"AO_u[%QD0]"
4263;1771453582842,840283;1,31942784786224;1,1922641992569;4,51178741455078
4264;1771453582907,430083;1,31953454017639;1,1922858953476;4,51178693771362
4265;1771453582967,408283;1,31964135169983;1,19230771064758;4,51178693771362
4266;1771453583043,297283;1,31974792480469;1,19232940673828;4,51178646087646
4267;1771453583118,339883;1,3199075460434;1,19236195087433;4,51178598403931
4268;1771453583160,019183;1,31997406482697;1,19237542152405;4,51178598403931
4269;1771453583241,633083;1,32008051872253;1,19239711761475;4,51178550720215
4270;1771453583281,927883;1,32018673419952;1,19241869449615;4,51178550720215
4271;1771453583345,507383;1,3202930688858;1,19244027137756;4,51178503036499
4272;1771453583407,231983;1,32034611701965;1,19245111942291;4,51178455352783
4273;1771453583469,462883;1,32045245170593;1,19247257709503;4,51178455352783
4274;1771453583532,056383;1,32055842876434;1,19249415397644;4,51178407669067
4275;1771453583594,298783;1,32066440582275;1,19251573085785;4,51178407669067
4276;1771453583656,782983;1,32077038288116;1,19253718852997;4,51178359985352
4277;1771453583719,726683;1,32087624073029;1,19255876541138;4,51178359985352
4278;1771453583782,390783;1,32098209857941;1,1925802230835;4,51178312301636
4279;1771453583848,394783;1,32108795642853;1,19260168075562;4,5117826461792
4280;1771453583906,289183;1,32114088535309;1,19261240959167;4,5117826461792
4281;1771453583969,232683;1,32124650478363;1,1926337480545;4,51178216934204
4282;1771453584031,831183;1,32135224342346;1,19265508651733;4,51178216934204
4283;1771453584094,841983;1,32145774364471;1,19267654418945;4,51178169250488
4284;1771453584156,703383;1,32156324386597;1,19269788265228;4,51178121566772
4285;1771453584220,471483;1,32166874408722;1,19271922111511;4,51178121566772
4286;1771453584379,089383;1,32190561294556;1,19276714324951;4,51178073883057
4287;1771453584395,033783;1,32193195819855;1,19277250766754;4,51178073883057
4288;1771453584459,819483;1,32198464870453;1,19278311729431;4,51178026199341
4289;1771453584535,804783;1,32214224338531;1,19281506538391;4,51178026199341
4290;1771453584585,064583;1,3221949338913;1,19282555580139;4,51177978515625
4291;1771453584644,470083;1,32229995727539;1,19284689426422;4,51177930831909
4292;1771453584706,765483;1,3224048614502;1,19286811351776;4,51177930831909
4293;1771453584770,618283;1,32250988483429;1,19288921356201;4,51177883148193
4294;1771453584832,100583;1,32261478900909;1,19291031360626;4,51177883148193
4295;1771453584894,148383;1,32266712188721;1,19292092323303;4,51177835464478
4296;1771453584957,221783;1,32277202606201;1,19294214248657;4,51177787780762
4297;1771453585019,920183;1,32287669181824;1,19296324253082;4,51177787780762
4298;1771453585082,064383;1,32298123836517;1,19298434257507;4,51177740097046
4299;1771453585147,885983;1,32308578491211;1,19300544261932;4,51177740097046
4300;1771453585209,036583;1,32319045066833;1,19302642345428;4,5117769241333
4301;1771453585270,807783;1,32329487800598;1,19304740428925;4,5117769241333
4302;1771453585332,104683;1,32339930534363;1,19306838512421;4,51177644729614
4303;1771453585394,483683;1,32350373268127;1,19308948516846;4,51177597045898
4304;1771453585457,058683;1,32360780239105;1,19311046600342;4,51177597045898
4305;1771453585519,942383;1,32366001605988;1,1931209564209;4,51177549362183
4306;1771453585604,298383;1,32381629943848;1,19315230846405;4,51177549362183
4307;1771453585653,858883;1,32386827468872;1,19316279888153;4,51177501678467
4308;1771453585709,345883;1,3239723443985;1,1931836605072;4,51177501678467
4309;1771453585771,731783;1,32407629489899;1,19320464134216;4,51177453994751
4310;1771453585836,518083;1,32418036460876;1,19322538375854;4,51177406311035
4311;1771453585896,476383;1,32428419589996;1,19324624538422;4,51177406311035
4312;1771453585959,319083;1,32438790798187;1,19326710700989;4,51177358627319
4313;1771453586021,761783;1,32449162006378;1,19328796863556;4,51177358627319
4314;1771453586084,525083;1,32459533214569;1,19330871105194;4,51177310943604
4315;1771453586146,414283;1,32464706897736;1,19331908226013;4,51177310943604
4316;1771453586210,243883;1,32475078105927;1,19333982467651;4,51177263259888
4317;1771453586271,518983;1,3248542547226;1,1933605670929;4,51177215576172
4318;1771453586336,625983;1,32495784759521;1,19338130950928;4,51177215576172
4319;1771453586400,004583;1,3250869512558;1,19340717792511;4,51177167892456
4320;1771453586462,147583;1,32516431808472;1,19342279434204;4,51177167892456
4321;1771453586524,278783;1,32526767253876;1,19344341754913;4,5117712020874
4322;1771453586586,740383;1,3253710269928;1,19346404075623;4,5117712020874
4323;1771453586649,794083;1,32547402381897;1,19348466396332;4,51177072525024
4324;1771453586711,997883;1,32552552223206;1,19349503517151;4,51177072525024
4325;1771453586774,925883;1,32562875747681;1,19351553916931;4,51177024841309
4326;1771453586876,141783;1,32578325271606;1,19354641437531;4,51176977157593
4327;1771453586951,532083;1,32593750953674;1,1935772895813;4,51176977157593
4328;1771453586981,231183;1,32598888874054;1,1935875415802;4,51176929473877
4329;1771453587039,221683;1,32604026794434;1,19359767436981;4,51176929473877
4330;1771453587131,316783;1,32616877555847;1,19362342357635;4,51176881790161
4331;1771453587166,710283;1,32624566555023;1,19363880157471;4,51176881790161
4332;1771453587226,711283;1,32634842395782;1,19365918636322;4,51176834106445
4333;1771453587290,284783;1,3264251947403;1,19367456436157;4,51176786422729
4334;1771453587351,886183;1,3265278339386;1,19369494915009;4,51176786422729
4335;1771453587414,267883;1,32665598392487;1,19372045993805;4,51176738739014
4336;1771453587476,473083;1,32673275470734;1,19373571872711;4,51176738739014
4337;1771453587539,515483;1,32678389549255;1,19374597072601;4,51176691055298
4338;1771453587601,844383;1,32688617706299;1,19376635551453;4,51176691055298
4339;1771453587664,826083;1,32698845863342;1,19378662109375;4,51176643371582
4340;1771453587726,850483;1,32709050178528;1,19380700588226;4,51176643371582
4341;1771453587790,118883;1,32719266414642;1,19382727146149;4,51176595687866
4342;1771453587852,255683;1,32729470729828;1,19384765625;4,5117654800415
4343;1771453587915,154983;1,32739686965942;1,19386792182922;4,5117654800415
4344;1771453587976,967883;1,3274986743927;1,19388806819916;4,51176500320435
4345;1771453588041,087483;1,32760047912598;1,19390833377838;4,51176500320435
4346;1771453588138,325683;1,32772779464722;1,19393360614777;4,51176452636719
4347;1771453588194,183383;1,32782959938049;1,19395387172699;4,51176452636719
4348;1771453588251,629483;1,32790577411652;1,19396889209747;4,51176404953003
4349;1771453588293,245183;1,32795655727386;1,19397902488708;4,51176404953003
4350;1771453588355,258583;1,32805812358856;1,19399917125702;4,51176357269287
4351;1771453588418,099483;1,32810890674591;1,19400930404663;4,51176309585571
4352;1771453588480,880783;1,32826125621796;1,1940393447876;4,51176309585571
4353;1771453588543,208083;1,32836258411407;1,19405949115753;4,51176261901855
4354;1771453588606,077783;1,32841324806213;1,19406950473785;4,51176261901855
4355;1771453588669,660583;1,32851457595825;1,1940895318985;4,5117621421814
4356;1771453588733,067083;1,32861590385437;1,19410967826843;4,5117621421814
4357;1771453588793,245283;1,32871723175049;1,19412970542908;4,51176166534424
4358;1771453588856,003483;1,32881820201874;1,19414961338043;4,51176166534424
4359;1771453588919,110883;1,32891917228699;1,19416964054108;4,51176118850708
4360;1771453588980,575683;1,32902050018311;1,19418954849243;4,51176118850708
4361;1771453589043,161883;1,32912135124207;1,19420957565308;4,51176071166992
4362;1771453589130,901283;1,32924735546112;1,19423449039459;4,51176023483276
