Sample;X(ms) [24.02.2026 18:59:44 014 UTC];"AO_u[%QD0]";"l1[%MD44]";"l2[%MD40]"
486;1771959609859,234543;5;0,204075798392296;0,549265146255493
487;1771959609921,451443;5;0,20439687371254;0,549749732017517
488;1771959609984,289043;5;0,205039829015732;0,550717890262604
489;1771959610047,495643;5;0,205679938197136;0,551684737205505
490;1771959610109,363743;5;0,206320956349373;0,552650272846222
491;1771959610172,096143;5;0,206961512565613;0,553614556789398
492;1771959610234,802343;5;0,207763031125069;0,554817974567413
493;1771959610298,239543;5;0,208245128393173;0,555539131164551
494;1771959610359,602443;5;0,20856662094593;0,556019425392151
495;1771959610422,719743;5;0,209209233522415;0,556979119777679
496;1771959610484,921343;5;0,209850743412971;0,557937502861023
497;1771959610547,333243;5;0,210493788123131;0,558894574642181
498;1771959610609,907243;5;0,211131185293198;0,5598503947258
499;1771959610673,506543;5;0,211774826049805;0,560804903507233
500;1771959610735,701043;5;0,212420031428337;0,561758100986481
501;1771959610798,015443;5;0,213057741522789;0,562710106372833
502;1771959610860,171243;5;0,213863730430603;0,563898205757141
503;1771959610923,074443;5;0,214024409651756;0,564135611057281
504;1771959610986,332043;5;0,21466663479805;0,565084397792816
505;1771959611048,102943;5;0,21531018614769;0,566031873226166
506;1771959611110,330943;5;0,215950131416321;0,566978096961975
507;1771959611173,183243;5;0,216592863202095;0,567923069000244
508;1771959611236,369243;5;0,217234835028648;0,568866729736328
509;1771959611298,320743;5;0,217879399657249;0,569809198379517
510;1771959611360,597343;5;0,218525752425194;0,570750296115875
511;1771959611423,432643;5;0,218846827745438;0,571220457553864
512;1771959611485,838443;5;0,219485029578209;0,572159707546234
513;1771959611548,456243;5;0,22028736770153;0,573332071304321
514;1771959611610,932143;5;0,220771878957748;0,574034571647644
515;1771959611673,936343;5;0,221415579319;0,574970126152039
516;1771959611737,357043;5;0,222058400511742;0,575904428958893
517;1771959611798,978043;5;0,222701996564865;0,576837480068207
518;1771959611861,520543;5;0,223023146390915;0,57730358839035
519;1771959611923,959143;5;0,223822593688965;0,57846736907959
520;1771959611986,540143;5;0,224306643009186;0,579164743423462
521;1771959612050,210143;5;0,224956050515175;0,580093502998352
522;1771959612111,594643;5;0,22559742629528;0,581021010875702
523;1771959612174,927443;5;0,226237028837204;0,581947267055511
524;1771959612237,058643;5;0,226880133152008;0,58287239074707
525;1771959612300,205843;5;0,227686747908592;0,584026992321014
526;1771959612361,947343;5;0,227847948670387;0,58425772190094
527;1771959612425,339343;5;0,228491678833961;0,585179686546326
528;1771959612487,635243;5;0,229296833276749;0,586330533027649
529;1771959612549,829843;5;0,229937925934792;0,58724981546402
530;1771959612612,041743;5;0,230581030249596;0,588167905807495
531;1771959612675,208343;5;0,231228172779083;0,589084804058075
532;1771959612738,211543;5;0,231790572404861;0,589886069297791
533;1771959612799,704843;5;0,232431948184967;0,590800702571869
534;1771959612862,820943;5;0,232754215598106;0,591257572174072
535;1771959612925,235343;5;0,233399286866188;0,592170357704163
536;1771959612988,454043;5;0,234041228890419;0,593082010746002
537;1771959613051,175243;5;0,234685808420181;0,593992412090302
538;1771959613113,528243;5;0,23533222079277;0,59490168094635
539;1771959613176,402743;5;0,235974103212357;0,595809757709503
540;1771959613238,982243;5;0,236617490649223;0,596716582775116
541;1771959613301,529343;5;0,23726199567318;0,597622275352478
542;1771959613363,495743;5;0,237584784626961;0,598074734210968
543;1771959613425,990243;5;0,238229319453239;0,598978638648987
544;1771959613488,481743;5;0,238870531320572;0,599881410598755
545;1771959613550,737843;5;0,239517137408257;0,600782930850983
546;1771959613613,233943;5;0,240161791443825;0,601683378219604
547;1771959613676,983443;5;0,240804046392441;0,602582573890686
548;1771959613740,165143;5;0,24144946038723;0,603480696678162
549;1771959613802,952843;5;0,242092549800873;0,604377627372742
550;1771959613863,982843;5;0,24241404235363;0,604825556278229
551;1771959613927,103543;5;0,243219181895256;0,605944395065308
552;1771959613989,727443;5;0,243861809372902;0,60683810710907
553;1771959614051,945243;5;0,244505822658539;0,607730567455292
554;1771959614114,208643;5;0,24515275657177;0,608622014522552
555;1771959614178,373843;5;0,245794460177422;0,609512269496918
556;1771959614239,570343;5;0,246437773108482;0,610401332378387
557;1771959614302,351643;5;0,246762126684189;0,610845506191254
558;1771959614364,545343;5;0,247407525777817;0,611732840538025
559;1771959614427,657043;5;0,248048514127731;0,612619161605835
560;1771959614490,088043;5;0,248695686459541;0,61350417137146
561;1771959614552,925943;5;0,249341055750847;0,614388167858124
562;1771959614614,987343;5;0,249982222914696;0,615271031856537
563;1771959614678,214343;5;0,250627458095551;0,616152703762054
564;1771959614740,497343;5;0,251273572444916;0,617033243179321
565;1771959614802,464443;5;0,251595616340637;0,617473065853119
566;1771959614865,185943;5;0,25223895907402;0,618351995944977
567;1771959614928,334643;5;0,252883523702621;0,619229733943939
568;1771959614990,622643;5;0,253527939319611;0,620106279850006
569;1771959615052,901143;5;0,254010379314423;0,620763063430786
570;1771959615115,381743;5;0,254654824733734;0,62163770198822
571;1771959615178,688143;5;0,255460202693939;0,622729480266571
572;1771959615241,033843;5;0,256102502346039;0,623601615428925
573;1771959615303,516843;5;0,256747245788574;0,624472618103027
574;1771959615365,961443;5;0,257070243358612;0,624907732009888
575;1771959615428,712943;5;0,257714569568634;0,625777125358582
576;1771959615491,394243;5;0,258357435464859;0,626645386219025
577;1771959615553,416843;5;0,259001791477203;0,627512574195862
578;1771959615616,524043;5;0,259645521640778;0,628378570079803
579;1771959615679,282643;5;0,260289877653122;0,629243552684784
580;1771959615741,451843;5;0,260937213897705;0,630107343196869
581;1771959615803,913443;5;0,261259496212006;0,630538880825043
582;1771959615866,784943;5;0,261900991201401;0,631401121616364
583;1771959615929,164943;5;0,262546241283417;0,632262229919434
584;1771959615991,135243;5;0,263190418481827;0,633122205734253
585;1771959616053,863043;5;0,263833671808243;0,633981168270111
586;1771959616116,447043;5;0,264480441808701;0,634838998317719
587;1771959616179,058143;5;0,265122979879379;0,635695815086365
588;1771959616242,423243;5;0,265767097473145;0,636551439762115
589;1771959616304,175743;5;0,266090095043182;0,636978983879089
590;1771959616366,720543;5;0,266733765602112;0,637832999229431
591;1771959616430,104143;5;0,267377614974976;0,638686001300812
592;1771959616492,063043;5;0,268022149801254;0,639537930488586
593;1771959616554,288143;5;0,268665462732315;0,64038872718811
594;1771959616617,138943;5;0,269309431314468;0,641238510608673
595;1771959616679,859843;5;0,269954234361649;0,642087161540985
596;1771959616742,424643;5;0,270598292350769;0,642934799194336
597;1771959616804,584143;5;0,27091920375824;0,64335823059082
598;1771959616868,356443;5;0,271560698747635;0,644204258918762
599;1771959616930,134843;5;0,272205173969269;0,645049273967743
600;1771959616994,156243;5;0,272690266370773;0,645682275295258
601;1771959617054,954343;5;0,273336291313171;0,646525382995605
602;1771959617117,835443;5;0,273979157209396;0,647367417812347
603;1771959617180,241243;5;0,274622648954391;0,648208498954773
604;1771959617243,410543;5;0,275265395641327;0,649048388004303
605;1771959617305,173843;5;0,275585860013962;0,649468064308167
606;1771959617368,487143;5;0,276229679584503;0,650306403636932
607;1771959617430,471143;5;0,276876747608185;0,651143729686737
608;1771959617493,541343;5;0,277520388364792;0,651980042457581
609;1771959617555,981343;5;0,278163760900497;0,652815222740173
610;1771959617618,612043;5;0,278807014226913;0,65364944934845
611;1771959617680,696743;5;0,279449254274368;0,65448260307312
612;1771959617743,548743;5;0,280093997716904;0,655314743518829
613;1771959617805,445043;5;0,280416041612625;0,655730485916138
614;1771959617868,592443;5;0,281058758497238;0,656561017036438
615;1771959617930,816043;5;0,281702935695648;0,657390594482422
616;1771959617993,229043;5;0,28234675526619;0,658219039440155
617;1771959618055,580043;5;0,282990097999573;0,659046530723572
618;1771959618118,545143;5;0,283792793750763;0,660079419612885
619;1771959618181,426943;5;0,284355819225311;0,660801470279694
620;1771959618244,294543;5;0,285000175237656;0,661625802516937
621;1771959618305,935643;5;0,285321444272995;0,66203761100769
622;1771959618368,867643;5;0,285964161157608;0,662860333919525
623;1771959618431,390343;5;0,286608457565308;0,663682043552399
624;1771959618493,595943;5;0,287252724170685;0,664502739906311
625;1771959618556,858643;5;0,287896513938904;0,665322482585907
626;1771959618619,320143;5;0,288539260625839;0,666141152381897
627;1771959618681,657143;5;0,28918120265007;0,666958808898926
628;1771959618743,688843;5;0,289823442697525;0,667775511741638
629;1771959618806,800443;5;0,290145188570023;0,668183445930481
630;1771959618869,405043;5;0,290788501501083;0,668998599052429
631;1771959618932,031343;5;0,291432052850723;0,669812798500061
632;1771959618994,624643;5;0,292076945304871;0,670625865459442
633;1771959619057,523243;5;0,292719453573227;0,671438038349152
634;1771959619119,642943;5;0,293360263109207;0,6722491979599
635;1771959619182,093943;5;0,294001489877701;0,673059403896332
636;1771959619244,455243;5;0,294644385576248;0,673868536949158
637;1771959619307,176643;5;0,295288652181625;0,674676716327667
638;1771959619370,627243;5;0,295610398054123;0,675080418586731
639;1771959619432,249543;5;0,296252489089966;0,675887107849121
640;1771959619494,621943;5;0,296895027160645;0,676692843437195
641;1771959619557,698643;5;0,297537714242935;0,677497506141663
642;1771959619620,275843;5;0,298178344964981;0,678301215171814
643;1771959619683,443043;5;0,298820495605469;0,679103970527649
644;1771959619744,953843;5;0,299463510513306;0,679905772209167
645;1771959619808,000643;5;0,300105184316635;0,680706560611725
646;1771959619870,271343;5;0,300426602363586;0,681106507778168
647;1771959619933,319243;5;0,301071435213089;0,681905806064606
648;1771959619995,055143;5;0,301714271306992;0,682704210281372
649;1771959620057,936743;5;0,30235368013382;0,683501541614532
650;1771959620120,686043;5;0,302994906902313;0,684297978878021
651;1771959620183,209143;5;0,303796887397766;0,68529212474823
652;1771959620245,385643;5;0,304278075695038;0,68588787317276
653;1771959620308,207743;5;0,304599970579147;0,68628466129303
654;1771959620371,928743;5;0,305244565010071;0,687077701091766
655;1771959620433,401843;5;0,305885016918182;0,687869787216187
656;1771959620496,006743;5;0,306525588035583;0,688660860061646
657;1771959620558,785043;5;0,307166934013367;0,689450919628143
658;1771959620621,322943;5;0,307806849479675;0,690240144729614
659;1771959620683,248843;5;0,308450043201447;0,691028356552124
660;1771959620746,098643;5;0,309171885251999;0,691913962364197
661;1771959620808,754843;5;0,309492349624634;0,692307114601135
662;1771959620872,190243;5;0,310134261846542;0,69309276342392
663;1771959620933,833543;5;0,310775101184845;0,693877577781677
664;1771959620996,417743;5;0,311415910720825;0,694661319255829
665;1771959621059,531643;5;0,312056839466095;0,695444166660309
666;1771959621121,954743;5;0,312699377536774;0,696226119995117
667;1771959621184,403243;5;0,313020288944244;0,696616768836975
668;1771959621246,541343;5;0,313979178667068;0,697787165641785
669;1771959621309,256643;5;0,314300417900085;0,698176801204681
670;1771959621371,894043;5;0,314943253993988;0,698955357074738
671;1771959621433,927043;5;0,315583109855652;0,699733078479767
672;1771959621497,147443;5;0,316223591566086;0,70050984621048
673;1771959621559,877843;5;0,316864460706711;0,701285600662231
674;1771959621621,804643;5;0,317503720521927;0,702060461044312
675;1771959621684,185443;5;0,318143934011459;0,70283442735672
676;1771959621746,834643;5;0,318785339593887;0,703607380390167
677;1771959621809,720443;5;0,319105505943298;0,703993558883667
678;1771959621872,986843;5;0,319745481014252;0,704765200614929
679;1771959621934,599343;5;0,320385903120041;0,705535888671875
680;1771959621997,177043;5;0,321027964353561;0,706305623054504
681;1771959622060,108543;5;0,321667581796646;0,707074522972107
682;1771959622122,496043;5;0,322303950786591;0,707842409610748
683;1771959622184,702243;5;0,322945415973663;0,708609461784363
684;1771959622248,514043;5;0,323745965957642;0,70956689119339
685;1771959622310,142043;5;0,323905855417252;0,709758162498474
686;1771959622372,429143;5;0,324546366930008;0,710522890090942
687;1771959622436,366243;5;0,325185745954514;0,711286664009094
688;1771959622497,732343;5;0,325824826955795;0,712049543857574
689;1771959622561,311543;5;0,326464295387268;0,712811589241028
690;1771959622623,172143;5;0,327104121446609;0,71357262134552
691;1771959622685,901343;5;0,327743500471115;0,714332818984985
692;1771959622748,188543;5;0,328062564134598;0,714712500572205
693;1771959622811,269443;5;0,328701317310333;0,71547132730484
694;1771959622873,869243;5;0,329340845346451;0,716229140758514
695;1771959622935,576043;5;0,329979807138443;0,716986179351807
696;1771959622998,493643;5;0,330618381500244;0,717742264270782
697;1771959623063,189043;5;0,331257432699203;0,718497455120087
698;1771959623123,399743;5;0,331896990537643;0,719251751899719
699;1771959623185,852343;5;0,332535892724991;0,72000515460968
700;1771959623248,904243;5;0,332854866981506;0,720381498336792
701;1771959623311,708943;5;0,333652466535568;0,721321403980255
702;1771959623373,815943;5;0,334131449460983;0,721884727478027
703;1771959623436,035943;5;0,334770023822784;0,722634971141815
704;1771959623499,241843;5;0,335410207509995;0,723384439945221
705;1771959623561,732743;5;0,336048364639282;0,724132895469666
706;1771959623624,028743;5;0,33668440580368;0,724880516529083
707;1771959623686,161943;5;0,337322294712067;0,725627243518829
708;1771959623748,999943;5;0,337961316108704;0,726373076438904
709;1771959623811,824743;5;0,338281184434891;0,72674572467804
710;1771959623874,388643;5;0,338919103145599;0,727490186691284
711;1771959623936,999143;5;0,339554786682129;0,728233873844147
712;1771959623999,453343;5;0,34019348025322;0,728976607322693
713;1771959624064,438243;5;0,34083291888237;0,729718506336212
714;1771959624125,436943;5;0,341468960046768;0,73045951128006
715;1771959624187,314943;5;0,342105001211166;0,731199681758881
716;1771959624249,761943;5;0,34274297952652;0,73193895816803
717;1771959624312,978743;5;0,343061774969101;0,732308268547058
718;1771959624374,871743;5;0,343698799610138;0,733046174049377
719;1771959624437,223643;5;0,344337075948715;0,733783304691315
720;1771959624500,314343;5;0,344975501298904;0,73451954126358
721;1771959624562,997943;5;0,345610648393631;0,735254883766174
722;1771959624625,279343;5;0,346245884895325;0,735989391803741
723;1771959624687,609243;5;0,346884071826935;0,736723005771637
724;1771959624750,745343;5;0,347521424293518;0,737455785274506
725;1771959624813,551943;5;0,347839176654816;0,737821877002716
726;1771959624875,970743;5;0,348475188016891;0,7385533452034
727;1771959624938,473943;5;0,349112898111343;0,739283978939056
728;1771959625001,563343;5;0,349749147891998;0,740013718605042
729;1771959625064,039443;5;0,350384712219238;0,740742623806
730;1771959625127,180343;5;0,351021289825439;0,741470694541931
731;1771959625188,984043;5;0,351656079292297;0,742197930812836
732;1771959625250,840343;5;0,351973235607147;0,742561221122742
733;1771959625313,843643;5;0,352610349655151;0,743287146091461
734;1771959625375,950443;5;0,353406399488449;0,744193375110626
735;1771959625438,517443;5;0,35388195514679;0,744736433029175
736;1771959625501,145243;5;0,354518085718155;0,745459854602814
737;1771959625564,419843;5;0,35515421628952;0,746182441711426
738;1771959625626,560743;5;0,355787664651871;0,746904134750366
739;1771959625689,667143;5;0,356582045555115;0,747805058956146
740;1771959625751,602143;5;0,356899708509445;0,748165130615234
741;1771959625815,376543;5;0,357534676790237;0,748884499073029
742;1771959625877,177643;5;0,358012288808823;0,749423444271088
743;1771959625939,765743;5;0,358647018671036;0,750141501426697
744;1771959626002,740743;5;0,359439313411713;0,75103771686554
745;1771959626065,367143;5;0,359915435314178;0,751574873924255
746;1771959626128,098343;5;0,360708713531494;0,752469003200531
747;1771959626190,488043;5;0,361185520887375;0,753004848957062
748;1771959626251,824743;5;0,361502349376678;0,753361821174622
749;1771959626316,087543;5;0,362136274576187;0,754075229167938
750;1771959626377,730843;5;0,362771511077881;0,754787683486938
